-0.031536598	0.043126203	0.023498494	-0.012903483	-0.010774812	0.051869515	0.04445346	0.038902387	0.03924079	-0.010998715	-0.04956157	-0.04918773	0.040031858	-0.081655815	-0.05783028	0.0180696
-0.07856814	0.060112253	0.01167348	-0.042998224	0.011114951	0.041116517	0.015257329	0.03906628	0.07684506	0.016164308	-0.047234792	-0.019548226	0.023799993	-0.035755802	-0.07047957	-0.012508492
-0.038394842	0.07936631	0.030526811	0.016629674	-0.06196314	0.07844622	0.0040765884	-0.0023927796	-0.015274424	0.03379461	0.02097047	0.001497011	-0.054594256	-0.051837135	-0.079937205	-0.008456176
-0.011705955	0.13869295	0.017408617	0.004106818	0.009627	0.08138915	-0.0030705272	-0.002358092	0.076382644	0.009231454	-0.02845333	-0.0069842497	-0.037353788	-0.028741036	-0.0019445979	0.031969395
-0.0019359797	-0.00044048097	0.054685775	-0.038904056	-0.040590767	0.09976981	0.0018862695	0.014108213	0.013421631	-0.03854737	-0.0812678	-0.025512028	0.012986254	-0.062388733	-0.043049507	0.032514863
-0.06964037	0.066652186	0.023574416	0.020994665	-0.045449167	-0.023881815	-0.012281965	0.06524579	-0.043348424	-0.026031133	-0.04972535	-0.03930152	-0.0763045	-0.05665684	-0.073711485	0.007880901
-0.076688595	0.047469176	0.029859176	-0.019595787	-0.0019733403	0.059435412	-0.047495745	-0.048048753	0.0609655	-0.05842791	0.03350059	-0.070047155	-0.02056262	-0.096893564	-0.05987499	-0.014498863
-0.019992648	0.0880022	0.06138729	0.031996842	0.019477345	0.00030468917	0.019675834	0.02017452	-0.0009780627	-0.07072182	0.028765932	-0.016070228	-0.051123444	-0.0005490966	-0.006780351	0.020194838
-0.038650848	0.08759241	0.03911254	0.029290257	0.0065534725	0.06959119	-0.0011373316	-0.0042409543	-0.01312572	0.0130035225	-0.007757184	-0.043167394	0.029178249	0.0013621487	-0.08728254	0.043697014
-0.020789724	0.007022652	0.016366437	-0.015434728	0.027570901	0.09204234	-0.030859305	0.013995104	0.044336524	0.031884525	-0.0018453092	0.017873263	0.0069945874	-0.01736881	-0.08283763	0.029712828
-0.01872099	-0.017919203	-0.01188134	0.012260276	0.0058705076	0.076214425	0.04503373	0.036998134	0.025781477	0.029185928	-0.021396432	-0.053970855	0.01794302	-0.08221345	-0.11317804	-0.033429578
-0.026050188	0.025272163	0.08349822	-0.0021253927	-0.03326636	0.06628607	0.017972233	0.051195513	0.039389465	-0.041874614	-0.026962768	-0.103616916	0.07017662	-0.06289041	-0.09541335	-0.011812419
-0.03769822	0.12596527	0.033112016	0.035255417	-0.046602063	0.028056374	0.052693192	-0.018300427	-0.010236697	-0.012319866	-0.011468325	0.06350628	0.020859644	-0.030363252	-0.023958607	0.016763182
0.016442535	0.026229218	0.0098803295	-0.07186601	0.0388913	0.0007127029	-0.028986609	-0.07346125	-0.010966384	-0.103511415	-0.07237325	-0.01418173	-0.0011822834	-0.06930278	0.018627254	-0.07821299
-0.114087105	0.012161307	0.01951506	-0.024896005	-0.004470042	0.02706581	0.038741082	0.010502001	0.07237962	0.007278782	0.039583176	-0.022819526	0.027924513	0.0015193032	-0.0021827559	-0.057715897
0.006325216	-0.03049293	0.07448526	-0.04979412	-0.0012147706	0.031287283	0.032384027	0.017553177	0.039394844	0.021717535	-0.044871356	-0.0020099047	0.041878838	0.0128534	-0.042355355	-0.014491128
-0.07010656	0.08832976	0.0654343	0.04637613	0.011016546	0.05841659	0.021529244	0.1034608	0.025183024	-0.008880502	-0.031178959	-0.043207098	-0.023287784	-0.049362414	-0.07486494	-0.0073736007
-0.041290328	-0.027395913	0.059092388	-0.0018256217	0.037254266	0.06563222	0.04827727	0.017532868	0.037082355	-0.08429752	-0.07926555	-0.019451898	-0.011521931	-0.1190979	-0.10261849	-0.013410597
-0.012674054	0.027632117	0.011259153	-0.011281488	0.05760665	0.0706488	-0.0048804423	0.070318125	-0.017382756	-0.010189064	-0.054348934	0.012652609	-0.115043335	-0.006305449	-0.052229196	0.10320242
-0.055783562	0.056134585	0.022038639	-0.079902805	-0.07967221	0.078757145	-0.016207047	-0.051481243	0.030774977	-0.0075758016	-0.0019599043	-0.043864913	-0.032802433	-0.007647071	-0.13302648	-0.025046153
-0.08468201	0.013970139	0.07269678	0.010274178	-0.0115386825	0.049905043	-0.013353245	-0.0042809043	0.024091043	0.01916656	-0.05924479	-0.15213902	-0.009925625	-0.024444127	0.022043686	0.029259747
0.116904825	0.038185906	0.11973485	-0.022329444	-0.023070324	-0.09162664	0.07210661	-0.04471913	0.027622292	0.011627426	-0.019447898	-0.0066331485	-0.031787578	-0.13321556	0.02915073	-0.0829716
-0.11389659	-0.060479496	-0.0053389366	0.06346556	0.015864989	0.08371315	-0.013040815	0.11145104	0.07945685	0.09663433	0.04946644	0.087851696	0.116573386	-0.016902156	-0.08514388	0.027351644
-0.14415444	0.026489127	0.05044221	-0.055770446	-0.033579435	0.051160377	-0.030786816	0.053632393	0.04411252	-0.12596801	0.019668741	-0.014498402	0.04209714	-0.039538994	0.020379033	0.047653604
-0.08007751	0.1059724	-0.026528427	0.043139495	0.057700675	0.13046724	-0.04948764	-0.025572788	-0.047397558	-0.054040577	0.05290053	-0.09372091	0.04279167	-0.02126261	-0.058292825	0.09143667
-0.04254065	0.057929493	-0.0031960174	0.0058187055	-0.039809518	-0.025628299	-0.0026024608	-0.012542528	0.0075813215	-0.06268102	-0.09381647	-0.18275644	-0.035772096	0.03065801	0.029770726	-0.08057635
-0.023345783	-0.021083834	0.0802941	-0.011232735	-0.030694213	0.03768935	-0.046190154	0.026134873	0.023741677	0.04832363	-0.06282712	-0.0061303205	0.021401322	-0.08395831	-0.08383465	0.0141304685
-0.015715169	0.0053523164	-0.042735964	0.0009692345	0.019158967	0.0016311842	0.048165616	0.074992664	-0.05182483	-0.02390619	-0.014232012	-0.07490405	-0.04140109	-0.09970943	0.044885434	0.106939025
0.024460088	0.026117776	0.08039481	0.014300519	-0.00091139827	0.08835171	-0.030428795	0.06432217	0.028331226	0.015168633	-0.10712349	0.11133289	0.013338461	-0.009386151	0.04341765	-0.0055176015
-0.051122665	0.11613766	0.03494639	-0.045979988	-0.026798107	0.08010156	-0.032291163	-0.049772207	-0.039850283	0.010972835	-0.07712337	-0.031262316	-0.007868709	0.07984219	-0.024664162	-0.02943517
0.010271919	0.08725718	0.08725165	-0.07886258	-0.0018602163	0.042648654	0.044691216	-0.07475445	-0.027250644	-0.064657845	-0.13902795	-0.011624718	0.0054303347	0.055151384	-0.103160195	-0.07773279
-0.1957193	0.041388035	0.08297514	-0.056750044	0.038182735	-0.012748216	0.03325466	0.074097626	0.03488001	0.0027970436	0.03452531	-0.005230943	-0.073859625	0.054388367	0.028891692	0.003933408
-0.06550834	-0.045427233	0.09113544	-0.090354905	0.009277347	0.033222303	-0.0068811183	0.0478282	0.06120513	-0.040524993	-0.037314847	0.079170465	0.037086107	-0.0874448	0.04423872	0.0723296
